,genres,id,revenue,rating
10096950,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",49526,31083599.0,2.0
10097213,"[{'id': 18, 'name': 'Drama'}]",42152,0.0,4.0
10097234,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",82633,53676580.0,4.5
10097298,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",71668,8493728.0,2.0
10098094,"[{'id': 99, 'name': 'Documentary'}]",90061,0.0,4.0
10098132,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",84334,0.0,3.0
10098133,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",77883,85446075.0,3.5
10098141,"[{'id': 99, 'name': 'Documentary'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}]",110491,0.0,2.5
10098152,"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",83540,0.0,3.0
10098172,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",39369,0.0,2.5
10098225,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",40629,0.0,3.0
10103979,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",67429,0.0,4.0
10104179,"[{'id': 99, 'name': 'Documentary'}]",83660,0.0,2.0
10104189,"[{'id': 18, 'name': 'Drama'}]",86785,0.0,1.0
10104193,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",84281,0.0,3.0
10104195,[],130458,0.0,3.0
10104213,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",26505,0.0,3.5
10104239,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",84329,3325038.0,2.5
10104245,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",96973,0.0,4.0
10104247,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",88075,0.0,5.0
10104258,[],148857,0.0,2.0
10104263,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",74103,0.0,2.5
10104270,"[{'id': 35, 'name': 'Comedy'}]",100529,252603.0,2.5
10104286,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",60599,35485056.0,4.0
10104327,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",98369,0.0,0.5
10104413,"[{'id': 10402, 'name': 'Music'}]",97933,0.0,4.0
10104467,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",4822,0.0,3.0
10104720,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",122930,0.0,0.5
10104721,"[{'id': 18, 'name': 'Drama'}]",103663,16800000.0,3.0
10104722,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",103328,641100.0,1.0
10104724,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",52767,0.0,4.5
10105215,"[{'id': 99, 'name': 'Documentary'}]",91911,23859.0,3.5
10105224,"[{'id': 53, 'name': 'Thriller'}]",82390,1353868.0,2.5
10105231,"[{'id': 99, 'name': 'Documentary'}]",101803,0.0,0.5
10105235,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",148408,0.0,0.5
10105236,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",128203,0.0,1.0
10105237,"[{'id': 35, 'name': 'Comedy'}]",128564,0.0,1.0
10105242,"[{'id': 27, 'name': 'Horror'}]",5422,0.0,5.0
10105502,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",83801,0.0,3.0
10105514,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",80271,0.0,2.0
10105516,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",64897,0.0,3.0
10105521,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",123359,4534.0,3.5
10105528,"[{'id': 99, 'name': 'Documentary'}]",135312,0.0,3.5
10105529,"[{'id': 99, 'name': 'Documentary'}]",170263,0.0,3.5
10105540,[],100085,0.0,4.0
10105550,"[{'id': 35, 'name': 'Comedy'}]",170517,0.0,0.5
10105552,[],91250,0.0,2.5
10105571,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",537,0.0,3.0
10109111,[],135547,0.0,5.0
10109113,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",109600,0.0,0.5
10109115,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",109843,0.0,4.0
10109116,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",39779,0.0,3.5
10109167,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",116463,0.0,2.0
10109177,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",72391,0.0,3.5
10109178,"[{'id': 18, 'name': 'Drama'}]",122928,0.0,1.5
10109180,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",108512,0.0,4.0
10109191,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",45000,0.0,4.5
10109240,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",95508,0.0,4.0
10109304,"[{'id': 18, 'name': 'Drama'}]",27480,0.0,4.5
10109330,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",72479,0.0,3.0
10109728,"[{'id': 99, 'name': 'Documentary'}]",116167,0.0,2.0
10109731,"[{'id': 99, 'name': 'Documentary'}]",97690,0.0,0.5
10109735,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",135161,0.0,2.5
10109736,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",6078,0.0,3.0
10110417,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",48770,0.0,3.5
10110433,"[{'id': 99, 'name': 'Documentary'}]",171961,0.0,3.5
10110434,"[{'id': 99, 'name': 'Documentary'}]",108901,0.0,2.5
10110439,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",133557,0.0,3.0
10110442,"[{'id': 99, 'name': 'Documentary'}]",89638,0.0,3.0
10110480,"[{'id': 27, 'name': 'Horror'}]",27420,0.0,2.0
10110488,"[{'id': 99, 'name': 'Documentary'}]",164753,0.0,4.5
10110490,"[{'id': 18, 'name': 'Drama'}]",82684,0.0,2.0
10110538,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",51911,0.0,3.5
10110578,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",126797,0.0,3.0
10110584,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",113947,9138338.0,1.0
10110586,"[{'id': 28, 'name': 'Action'}]",71730,0.0,2.0
10110593,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",96724,68929150.0,3.5
10110599,"[{'id': 9648, 'name': 'Mystery'}]",74545,0.0,3.0
10112533,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",84226,0.0,4.5
10112539,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",85544,0.0,4.0
10112550,"[{'id': 18, 'name': 'Drama'}]",125623,0.0,1.5
10112553,"[{'id': 18, 'name': 'Drama'}]",82631,5310554.0,3.5
10112566,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",123105,30668.0,3.0
10112568,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",138122,0.0,2.5
10112570,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",135647,0.0,3.0
10112571,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",105531,0.0,4.5
10112620,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",121879,1562546.0,3.0
10112621,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",34004,0.0,0.5
10112637,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",88564,0.0,5.0
10112649,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",86837,29844753.0,2.5
10112661,"[{'id': 99, 'name': 'Documentary'}]",109516,0.0,1.5
10112673,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",98631,0.0,2.0
10112682,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",43652,0.0,2.5
10112938,"[{'id': 18, 'name': 'Drama'}]",82911,0.0,3.5
10112944,"[{'id': 99, 'name': 'Documentary'}]",149586,0.0,5.0
10112948,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",110253,0.0,1.0
10112950,[],132961,0.0,4.0
10113206,[],126056,0.0,2.0
10113209,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",25746,0.0,4.0
10113298,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",108282,0.0,3.0
10113308,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",114958,0.0,3.0
10113328,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",94480,0.0,3.0
10113438,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",48161,0.0,3.5
10113769,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",144784,0.0,2.0
10113792,"[{'id': 80, 'name': 'Crime'}]",4311,0.0,3.0
10113810,"[{'id': 35, 'name': 'Comedy'}]",26152,0.0,3.0
10114725,"[{'id': 28, 'name': 'Action'}]",91333,0.0,3.5
10114731,"[{'id': 10402, 'name': 'Music'}, {'id': 10769, 'name': 'Foreign'}, {'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",139325,0.0,4.0
10114736,"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",96821,0.0,5.0
10119832,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",93289,0.0,4.0
10119839,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",83389,0.0,3.0
10119840,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",125409,0.0,2.5
10119841,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",147829,0.0,4.0
10119846,"[{'id': 18, 'name': 'Drama'}]",88284,4129250.0,3.0
10119855,"[{'id': 35, 'name': 'Comedy'}]",63481,0.0,3.0
10119917,"[{'id': 18, 'name': 'Drama'}]",80717,0.0,5.0
10119938,"[{'id': 18, 'name': 'Drama'}]",8941,0.0,0.5
10120049,"[{'id': 99, 'name': 'Documentary'}]",160,0.0,1.0
10135917,"[{'id': 35, 'name': 'Comedy'}]",37653,0.0,3.0
10135942,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",139567,4636169.0,3.0
10135943,[],149172,0.0,5.0
10135945,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",83186,0.0,3.0
10135958,"[{'id': 18, 'name': 'Drama'}]",85542,0.0,2.5
10135979,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",116979,0.0,2.5
10135981,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",84187,0.0,4.5
10136456,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",77875,0.0,4.5
10136471,"[{'id': 35, 'name': 'Comedy'}]",89492,88058786.0,3.5
10141754,"[{'id': 27, 'name': 'Horror'}]",99106,0.0,4.0
10141924,"[{'id': 18, 'name': 'Drama'}]",70410,0.0,3.5
10142020,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",94352,34153101.0,4.0
10142033,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10770, 'name': 'TV Movie'}]",86778,0.0,0.5
10142045,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",139455,14567.0,3.0
10142049,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",97051,0.0,2.5
10142075,[],154792,0.0,3.0
10142079,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",86819,0.0,3.5
10142080,"[{'id': 35, 'name': 'Comedy'}]",88042,119772232.0,3.0
10142090,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",134597,6842058.0,4.0
10142092,"[{'id': 10402, 'name': 'Music'}]",98065,0.0,3.5
10142115,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",85549,0.0,3.0
10142127,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",27408,0.0,4.5
10142443,"[{'id': 99, 'name': 'Documentary'}]",106344,0.0,4.0
10142487,"[{'id': 35, 'name': 'Comedy'}]",72678,0.0,4.0
10142491,"[{'id': 99, 'name': 'Documentary'}]",104155,0.0,3.5
10142529,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4412,0.0,3.0
10142677,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",132654,0.0,4.5
10142680,[],172413,0.0,1.0
10142683,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",91795,0.0,3.0
10142688,[],139909,0.0,3.0
10142693,"[{'id': 53, 'name': 'Thriller'}]",4910,0.0,3.5
10142717,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",169836,0.0,2.0
10142718,[],100450,0.0,2.0
10142834,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",138376,5750.0,3.5
10142838,[],135545,0.0,0.5
10142841,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",4171,0.0,3.0
10142876,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",143247,0.0,4.0
10142879,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",135200,0.0,4.0
10142882,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",82682,105200903.0,4.0
10142893,"[{'id': 28, 'name': 'Action'}]",26467,0.0,5.0
10143053,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",46500,0.0,2.5
10143056,"[{'id': 53, 'name': 'Thriller'}]",98339,2521.0,3.0
10143058,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",92681,0.0,3.5
10143364,"[{'id': 99, 'name': 'Documentary'}, {'id': 10770, 'name': 'TV Movie'}]",79528,0.0,3.0
10143394,"[{'id': 99, 'name': 'Documentary'}]",135921,0.0,3.5
10143395,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",105538,0.0,0.5
10143406,"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",32168,0.0,3.0
10143416,"[{'id': 27, 'name': 'Horror'}]",132232,146497771.0,2.5
10143420,"[{'id': 99, 'name': 'Documentary'}]",66720,0.0,3.0
10143426,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",100183,0.0,3.0
10143427,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 53, 'name': 'Thriller'}]",84834,0.0,3.0
10143463,[],162678,0.0,3.5
10143465,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",89501,0.0,4.0
10143481,"[{'id': 99, 'name': 'Documentary'}]",90603,0.0,4.5
10143873,"[{'id': 18, 'name': 'Drama'}]",83588,0.0,3.5
10143895,"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]",159203,0.0,4.0
10143899,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",54075,0.0,3.5
10144099,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26005,0.0,4.0
10144214,"[{'id': 35, 'name': 'Comedy'}]",121455,0.0,2.5
10144220,[],171859,0.0,2.5
10144222,"[{'id': 99, 'name': 'Documentary'}]",124414,0.0,1.0
10144223,"[{'id': 99, 'name': 'Documentary'}]",103667,0.0,4.0
10144267,"[{'id': 99, 'name': 'Documentary'}]",109520,0.0,3.0
10144269,"[{'id': 18, 'name': 'Drama'}]",41863,0.0,3.5
10145154,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",87499,2401510.0,3.0
10145183,"[{'id': 99, 'name': 'Documentary'}]",144680,0.0,3.5
10145189,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",50076,0.0,3.0
10145192,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",126300,0.0,3.5
10145194,[],172003,0.0,4.0
10145198,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",36931,0.0,3.5
10145326,[],125541,0.0,3.5
10145333,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",150202,0.0,3.0
10145334,"[{'id': 99, 'name': 'Documentary'}]",97724,0.0,2.0
10145348,"[{'id': 18, 'name': 'Drama'}]",78128,0.0,3.5
10145392,"[{'id': 18, 'name': 'Drama'}]",121598,884100.0,2.5
10145394,"[{'id': 16, 'name': 'Animation'}]",133121,0.0,0.5
10145405,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 53, 'name': 'Thriller'}]",121835,0.0,1.0
10145408,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",115834,0.0,3.0
10145409,"[{'id': 18, 'name': 'Drama'}]",158262,0.0,2.5
10145411,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",122857,1402307.0,3.5
10145415,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",126122,0.0,1.5
10145418,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",161187,0.0,2.0
10145421,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",132344,11176469.0,2.0
10145453,"[{'id': 27, 'name': 'Horror'}, {'id': 10769, 'name': 'Foreign'}]",59912,0.0,4.0
10145507,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",136080,0.0,3.0
10145508,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",134411,42930462.0,3.5
10145509,"[{'id': 18, 'name': 'Drama'}]",55167,0.0,5.0
10145910,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",170657,0.0,1.5
10145911,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",56744,0.0,4.0
10145983,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",56508,0.0,4.0
10146101,"[{'id': 99, 'name': 'Documentary'}, {'id': 27, 'name': 'Horror'}]",126132,0.0,1.5
10146102,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",159480,0.0,3.0
10146103,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",103162,21350.0,4.0
10146105,"[{'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",86244,0.0,2.0
10146177,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",72559,371876278.0,3.0
10146200,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",71325,0.0,3.0
10146441,"[{'id': 99, 'name': 'Documentary'}]",148820,0.0,4.0
10146445,"[{'id': 18, 'name': 'Drama'}]",143946,0.0,2.5
10146446,"[{'id': 53, 'name': 'Thriller'}]",133183,0.0,3.0
10146454,[],70121,0.0,3.5
10146478,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",88812,0.0,3.0
10147193,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",140443,0.0,0.5
10147197,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",4868,0.0,4.0
10147324,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",89924,0.0,4.0
10147340,[],158386,0.0,3.5
10147341,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",81250,0.0,3.0
10147348,"[{'id': 99, 'name': 'Documentary'}]",81225,0.0,1.5
10147358,[],126186,0.0,1.5
10147359,[],158238,0.0,3.5
10149097,"[{'id': 99, 'name': 'Documentary'}]",84173,0.0,2.0
10149119,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",158011,68572378.0,4.0
10149120,[],152992,0.0,1.5
10149124,"[{'id': 18, 'name': 'Drama'}]",148357,0.0,2.0
10149126,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",109425,0.0,4.0
10149201,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 10749, 'name': 'Romance'}]",134806,0.0,2.5
10149202,"[{'id': 10402, 'name': 'Music'}]",140846,0.0,2.5
10149211,"[{'id': 53, 'name': 'Thriller'}]",146313,0.0,4.0
10149217,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",46972,0.0,1.5
10154443,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",109416,0.0,2.5
10154471,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",127867,0.0,2.5
10154477,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",173153,0.0,5.0
10154478,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",51249,0.0,2.0
10154485,"[{'id': 18, 'name': 'Drama'}]",54328,0.0,3.5
10154596,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",144340,18000000.0,3.5
10154606,"[{'id': 18, 'name': 'Drama'}]",160660,0.0,4.0
10154607,[],131822,0.0,4.0
10154609,[],142989,0.0,3.0
10154611,"[{'id': 99, 'name': 'Documentary'}]",96535,0.0,3.0
10154613,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",60579,4900000.0,3.5
10154676,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5686,0.0,4.0
10155215,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",26547,0.0,3.5
10155667,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",63840,0.0,4.0
10155669,"[{'id': 18, 'name': 'Drama'}]",136698,0.0,2.5
10155692,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",91694,0.0,3.0
10155760,"[{'id': 35, 'name': 'Comedy'}]",148034,0.0,4.0
10155770,"[{'id': 35, 'name': 'Comedy'}]",31389,0.0,4.0
10155798,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",3146,0.0,3.0
10159975,"[{'id': 35, 'name': 'Comedy'}]",3052,0.0,5.0
10178833,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",51167,0.0,4.0
10178875,"[{'id': 99, 'name': 'Documentary'}]",152938,0.0,4.5
10178876,"[{'id': 99, 'name': 'Documentary'}]",44671,0.0,5.0
10178917,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",100089,0.0,4.0
